has_healthy_diet,apple,banana,carrot,spinach,broccoli,orange,strawberry,grapes,gummy_candy
0.000000000000000000e+00,1.146106639051747367e+00,1.184203214365210505e-01,nan,-4.482888433020652819e-02,-1.301094496531311151e+00,-1.375437960923054856e-02,-1.082740313895959483e+00,-3.954437943139856304e-01,9.252995639695760222e-01
0.000000000000000000e+00,2.541906765576573135e-01,-1.482170498880521547e+00,8.514881269138697695e-01,-7.099761909142563755e-03,-5.421852684093386721e-01,7.466763039089310272e-01,-1.672068369770023655e-01,-1.165661339905712746e+00,1.847809711449604375e+00
0.000000000000000000e+00,-1.728744289098774201e-02,-8.138520448221714387e-02,-4.051051717305899635e-01,1.179965739457589313e+00,-5.248785081420401788e-01,-1.544979858811604601e+00,-6.786776618959785567e-01,1.326774600454792452e+00,8.321321614571173253e-01
0.000000000000000000e+00,-2.550156526598611473e-01,1.373255141640474131e+00,7.479422288218825488e-01,-2.665893636346067241e-01,-1.659098551010797229e-01,3.293177319454341778e-01,nan,4.505065509350931162e-03,3.085133646132903196e-01
0.000000000000000000e+00,-1.686966238608539781e+00,-1.893203225678978530e-01,-3.030561853656882909e-01,1.028068019960322488e+00,-1.844496993811034047e+00,-3.815060197037108414e-01,-4.817546473645868965e-01,9.600709639216006286e-01,-4.354656936489265801e-02
0.000000000000000000e+00,1.796094645652369426e+00,6.622133819063864557e-01,-4.102229941895190191e-01,2.396586965589588281e-01,-3.540688093694581151e-01,8.593960904904200948e-01,-1.332197713291012109e+00,-8.236959765713334214e-01,4.556899185549212472e-01
1.000000000000000000e+00,1.225756448723620995e+00,-2.201968596139198819e+00,nan,-1.401351284280061560e-01,-1.883874961937163084e+00,-3.001727841889338499e+00,-1.529386065808279627e+00,-1.970485584540175236e-02,-6.589803780888461859e-02
0.000000000000000000e+00,6.332004347093098673e-01,-5.494871775609635467e-01,-1.108040546446170893e+00,-4.130863876608930063e-01,3.361028691157729592e-02,2.307727949552773605e-01,-7.891646992724058451e-01,9.014467003353595631e-01,-6.213967717240335142e-01
1.000000000000000000e+00,-8.697173623249038199e-01,-5.423915094682898452e-01,1.074840175702607148e+00,-1.327964529406593375e-01,nan,9.261077504485436540e-01,2.142748539948746256e+00,2.096826343089477074e-01,1.233842460865433477e+00
0.000000000000000000e+00,1.036077950574789464e+00,-6.056397516583329477e-01,2.663418047623250864e-02,-1.282544629703987304e+00,-2.049422663616350671e-01,-6.261903691257240112e-01,-4.028859571756349678e-01,-7.498950313803366408e-01,-2.870968081955672657e-01
0.000000000000000000e+00,5.322326862649143786e-01,-1.194919104399956716e-01,-1.864373197755385680e+00,nan,-1.519399352558252314e+00,2.440602259817677422e-01,5.033173640541874772e-01,2.565482218541650372e-01,-7.874043932993873840e-01
0.000000000000000000e+00,2.468539291312162043e-01,-4.701142557688750556e-01,-1.138225449750252416e+00,7.419299197089302966e-01,8.180277537237718999e-01,9.488954810835059650e-01,-6.083486000324561660e-01,1.179362312693078785e+00,-4.935822513280676005e-01
1.000000000000000000e+00,6.535013215385130358e-01,-5.109126617666752690e-01,-2.239821637457708459e-01,-2.421177857389189558e+00,-3.019132144169156540e-01,9.108996678502742639e-02,-4.100496173638387698e-01,1.756188068085139387e+00,-1.162466085325276399e+00
1.000000000000000000e+00,-5.635812371039258251e-01,-9.048726099858532823e-01,-5.637769789954711896e-01,1.031413062940705005e+00,1.478031794326963633e+00,-7.007926109189417385e-01,-7.230075427232033336e-01,-1.157128648593914955e+00,1.306285386519303371e+00
0.000000000000000000e+00,1.121004406916302543e+00,-1.059817999887867901e-01,-1.396099196306880064e+00,-1.306662565456252034e+00,1.706294503845932065e-01,5.493379184464988185e-01,-2.066144805021148390e+00,-3.213099105378827147e-01,1.618295889557383793e+00
0.000000000000000000e+00,-2.175092066302854732e-01,1.489638090790623925e+00,6.490461289556836988e-01,-1.084279600835357682e+00,-2.926712933518559878e-01,-1.286942385447029102e-01,-9.525115680935065665e-01,-9.698680228109411994e-01,nan
0.000000000000000000e+00,-9.773606196929516265e-01,1.078436076408680222e+00,-4.364844783650164151e-01,-2.563932988317243339e-02,5.618444182385725627e-01,-5.985586729046786791e-01,5.679043134945332971e-01,nan,4.397073884146368572e-01
0.000000000000000000e+00,-2.468530124571636009e+00,-2.268467266984575126e-01,8.542429853184914101e-01,6.222953060583759077e-01,-1.298410478961941061e+00,-1.169664396093516912e+00,-6.886720403226348486e-01,1.862158623581347261e-01,-2.031933190043703430e+00
1.000000000000000000e+00,-1.322357584855818682e-02,3.114293738000644685e-01,-2.830371808709836734e-01,5.253209680530518400e-01,2.237241583262040145e-01,-5.416542593988953325e-01,-1.936189360259490178e+00,1.334130815708228779e-01,nan
0.000000000000000000e+00,-5.783426248615451959e-01,4.791242179630858522e-01,1.417333383434351113e+00,-3.806012344200900011e-02,5.540648364458705677e-01,-1.444479341152890672e+00,2.455235809950344905e-01,-5.990593767716244356e-02,1.229227580626181870e+00
0.000000000000000000e+00,-5.404584760287566292e-01,-2.416376171623707825e-01,1.058814467132794812e+00,-9.203379239464946904e-02,-1.108841381287268613e+00,2.551633273290122794e+00,-1.078592763336733373e+00,-6.470008154952371082e-02,3.466881560256132033e-01
1.000000000000000000e+00,2.676175090311145310e-01,nan,-1.847603705263080320e-01,-2.349318662879553710e-01,-1.115933858591372063e+00,2.150219214422728786e+00,-2.199909177133770044e-01,nan,nan
0.000000000000000000e+00,-3.547636723554835059e-01,-4.554436626696503065e-01,nan,-1.606211401207693623e-01,-4.070076543194302010e-01,1.171524509184777019e+00,-1.196700117584515333e+00,-5.771471775548550065e-01,nan
0.000000000000000000e+00,1.442530394011808825e+00,-8.694084448546712807e-01,5.622998447261366994e-01,9.701614734059800238e-01,-1.461229114154082021e-01,-1.376811000940468377e+00,-1.364153858763690330e+00,8.597640647960796967e-01,-1.260594018799857441e+00
1.000000000000000000e+00,3.920266110599123222e-01,1.143491098205963175e-01,nan,4.715848078458875769e-01,-9.336707844179017446e-01,-9.755281790147413146e-01,7.149271341004025393e-01,-6.293446105643965005e-01,nan
0.000000000000000000e+00,6.487552978838648787e-01,-1.036261288068768271e+00,4.671358779052532939e-01,1.392821849316969285e+00,1.676245726194762475e-02,9.957658316635309426e-01,1.537976805362021582e-01,1.587429328141147344e+00,-1.062107108757106122e+00
0.000000000000000000e+00,-8.214980416489759546e-03,6.731616050414674923e-01,-1.904117570100454515e-01,1.152218996652669691e+00,-4.320395395107805014e-01,2.069371151628888406e+00,2.122197504272245183e+00,2.820719962272996706e-01,5.526011803546168055e-01
0.000000000000000000e+00,nan,-1.187197398967366757e+00,-1.312000014577790585e+00,1.256418913857634712e+00,nan,-2.265052459797895767e-01,1.112330288116103807e-02,-2.386041472364069271e+00,-1.905623144570012806e-01
1.000000000000000000e+00,-7.530467391932236243e-01,9.180716336150823720e-01,9.950307783840061093e-01,5.766802341299105406e-01,3.954586487991415544e-01,-1.497346748720267851e+00,5.906430799968741541e-01,6.293979455233839060e-01,1.245192653768730118e+00
0.000000000000000000e+00,2.118209812430197125e+00,-1.692560673571608554e+00,-3.884768256182133395e-01,-7.422666371576447375e-01,1.725071883850742283e-01,1.340185821803869734e-02,-2.340820730801456140e-01,1.027604361401173616e+00,-1.101414211180783642e+00
0.000000000000000000e+00,-1.041121467392606137e+00,-1.024225271098042178e+00,-3.603275874259869171e-01,-1.228590215911846251e+00,-4.857148879927055546e-02,-1.654901946308668936e-01,-7.865151139990800289e-01,8.737662540561957902e-01,-5.950052828673687427e-02
0.000000000000000000e+00,1.062647364031803709e+00,-1.950498512044320232e-01,-2.419488823135469008e-02,nan,-7.046540535484532158e-03,7.122313061320464378e-01,-4.113342322702980280e-01,5.184119625346642612e-01,-8.127469610457411786e-01
0.000000000000000000e+00,7.590505655222095083e-01,-5.799058273119273021e-01,8.516798732290503660e-01,6.097654243366502219e-02,nan,-1.154067726254208948e+00,-1.476176773311868251e+00,-6.162172459755669296e-01,-1.384610948034313171e+00
1.000000000000000000e+00,-1.382734894428277572e+00,6.215507604598758951e-01,-4.178793412658349422e-03,-4.796809767042588546e-01,-3.869625973054320878e-01,-5.972376643263394014e-01,1.650369167819043748e+00,-7.355057076430366880e-01,-1.322133898083299286e+00
0.000000000000000000e+00,7.960506174863277717e-01,-2.157556233478208907e-01,2.038773688817885343e+00,-5.262056387941352886e-01,8.459841797567919652e-01,1.082197330599305118e+00,-5.213358322020036351e-01,-7.429207679090358285e-01,7.413665309309046547e-01
1.000000000000000000e+00,5.748919179139306834e-01,nan,-1.128435636304720768e+00,-2.536430004948005301e+00,5.953868539788023106e-01,-2.618271931357454840e-01,-1.621504209752820114e-01,-1.691444097701853222e+00,-1.098102353089326355e+00
1.000000000000000000e+00,-4.779589125675661743e-01,-6.723256001478209454e-01,1.178360755176312141e-01,5.834681266318139103e-01,2.269612569285197168e+00,-2.001703003092543398e-02,1.115402663096945579e+00,-8.299727769797746735e-01,-1.674946314975355843e+00
1.000000000000000000e+00,-3.523016467101246496e-01,-1.597721717874241554e+00,1.467316716910320451e-02,-7.804541245086651369e-01,-1.954271386754585560e+00,1.736025145860177199e+00,-5.375617131053801456e-01,-1.637619302944197885e+00,8.981717905072896801e-01
0.000000000000000000e+00,-7.286143625392852430e-01,1.090166033690662006e+00,-7.333943346780493755e-01,-5.408976902627972150e-01,3.448317094770464997e-01,5.932193807041101774e-01,7.684837373405984939e-01,-8.974113872932902580e-02,5.286167215545833908e-01
1.000000000000000000e+00,7.456286069234204783e-01,2.005691385668497140e-01,-1.426581132642961713e-01,nan,5.991741567799888646e-01,4.217369914115087076e-02,-4.136158523507074691e-01,1.277766363591660070e+00,-1.427833632913315665e+00
1.000000000000000000e+00,1.644036315364886258e+00,-2.227327863446564721e-02,3.175181785028983739e-01,-3.950441145302708290e-01,-1.667072912523330119e+00,-1.396098984657797026e-01,3.347449068927925708e-01,6.762254464025940770e-01,-1.980331984389014088e-01
0.000000000000000000e+00,-2.192539841204418138e+00,-1.541661344582625492e+00,2.052019623763293943e+00,-1.092535983772115582e+00,1.427049458239208368e+00,-9.340867374175955140e-01,-1.824559097278675435e-01,6.252082595999040038e-01,-8.201944465808737039e-01
1.000000000000000000e+00,1.592215135759054156e+00,7.572835806841098083e-02,4.608508462996698252e-01,-2.676070080191257916e-01,6.587202870170907332e-01,1.578792739849862459e+00,-1.312859376232143604e-01,1.729712790749236229e+00,-6.115958083791178668e-01
1.000000000000000000e+00,7.640960393517099991e-01,4.891143362430498964e-01,-1.068582072682369377e+00,2.138097046373317878e-01,7.365937850372785561e-03,-8.531921762768450712e-01,3.580024341941264732e-01,1.462895461085175763e-01,-7.258694730721668154e-02
0.000000000000000000e+00,-6.857746905868485066e-02,-9.001025892361937120e-02,-3.676996212463274905e-01,1.398340950149816742e-01,-6.439142123637804360e-01,2.656809491469999340e+00,-1.409333245465315798e+00,-5.847360772344589730e-01,-5.057421045769406875e-01
1.000000000000000000e+00,2.040493414324537458e+00,-1.320134649977499297e+00,4.259222979861098102e-01,2.483940650465398803e-01,3.336023046745480447e-01,1.236343162610940238e+00,1.215829359747088390e+00,-4.509568265201174264e-01,1.940174494939909122e-01
0.000000000000000000e+00,nan,9.909300852192907960e-02,-7.939894278319190590e-01,-1.863824259605164901e-01,-1.685371864816694876e+00,4.048722867190753805e-01,-1.696568695575607855e+00,1.482846067915864208e-01,-1.226505593022549467e+00
1.000000000000000000e+00,-8.496410351358846258e-01,1.154732102545162675e+00,5.879179459136220087e-01,1.149203137670542940e+00,1.559727132501290248e+00,-7.728387071397648800e-01,1.498971662440871766e+00,-1.465505656178901495e+00,7.461003345449032098e-01
1.000000000000000000e+00,-4.933377145999714997e-01,-9.303001426393163742e-01,6.144698673044425297e-01,9.449515251692131024e-01,9.152683866465447515e-01,2.148598888947920171e-01,1.319573013292390518e-01,5.268665856999025232e-01,3.037640755171910345e-01
0.000000000000000000e+00,nan,2.039994611107142641e-01,8.427838245063637990e-01,-1.627207806550427849e+00,nan,-1.383846493845586112e+00,2.767020176048846647e-01,1.641930175853697715e+00,-4.740847819469684588e-01
1.000000000000000000e+00,1.272520302972152406e-01,7.564867149216388809e-01,-2.067722931766524663e+00,-5.221104821441877597e-01,nan,-2.896994725657275005e+00,-9.768084930749713068e-01,1.100857973381289323e+00,nan
0.000000000000000000e+00,3.743182273701002316e-01,8.821976399431774585e-01,2.151042344214637025e-01,5.553949074423145671e-01,-3.156537088406138336e-01,1.158126829220927634e-01,-6.323703864158223276e-01,1.263483344182313450e+00,1.521559409502201810e+00
1.000000000000000000e+00,1.379912800697073338e+00,nan,-9.537740393650874227e-01,1.276973660750163164e+00,5.439072025914126751e-01,3.285843415236424647e-01,nan,4.256638126367648933e-01,-1.085278059661934913e+00
1.000000000000000000e+00,6.340623560790319413e-01,1.378886699606210353e+00,1.631045543907952311e+00,7.085240541098160039e-01,-1.382021549621121670e+00,1.973301309460215591e-01,2.139681744057713164e+00,-8.686115904422841982e-01,-5.918157291021700767e-02
0.000000000000000000e+00,1.413524351800977241e+00,6.171339220735854170e-01,2.480156324485104591e+00,-7.328693832285884113e-01,-9.897557857408219029e-01,1.224125435835173858e+00,-1.195878628271535904e+00,-1.967679888175362934e-01,-6.564654485957652219e-02
0.000000000000000000e+00,nan,6.142679680252468577e-01,4.570649141768625690e-01,-4.024308779016667614e-01,1.215004019081943110e+00,4.025824042727264462e+00,6.912820989229156998e-01,9.967220754683649153e-02,-1.297862970992160525e+00
0.000000000000000000e+00,-6.374814493171534480e-01,-2.137102339473040680e-01,-5.346002402671325981e-01,-1.607783452684817885e-02,1.778016076807287682e+00,nan,-1.588327164682542814e-01,-1.208279944665860528e+00,1.337367642902413056e+00
0.000000000000000000e+00,-4.905427346136443517e-02,-1.726500425602355060e+00,7.124301184930361686e-01,1.025686684233465318e+00,-2.425908404934669083e+00,-8.245546421329034148e-01,nan,7.345109113086174535e-01,-5.157465846241712226e-01
0.000000000000000000e+00,-8.321419019739364487e-01,7.271692496802824035e-01,nan,5.420546505486970590e-01,-1.111515654974590595e+00,-1.352333019236398481e+00,7.552691575703970317e-01,2.525199103172138804e-01,9.224557332362071094e-01
0.000000000000000000e+00,-5.325930009214417948e-01,-7.951053024797450908e-01,1.360718887540910638e+00,-1.522958763994470166e+00,1.251460709180624686e+00,nan,8.600895142660752724e-01,-6.878075170104480662e-01,-8.165238367253593310e-01
0.000000000000000000e+00,nan,-1.295039676831399422e+00,nan,6.447342915090460425e-01,6.493491142241570868e-01,-1.049574826534956262e+00,6.761219353000745835e-01,4.543033057398060959e-01,1.509886254577103459e+00
0.000000000000000000e+00,5.691364418675215475e-01,1.058581053734378052e+00,4.770775909302112372e-01,9.799291096971879389e-01,-1.287117156567775034e+00,-1.217444571109134038e-01,-3.898276822752979459e-02,-2.437499469352824022e-01,4.438866303167255944e-01
1.000000000000000000e+00,6.343796544957509553e-01,3.922570770711483745e-01,nan,-7.357300798451249513e-01,1.097186074156234037e+00,3.497328166138350403e-01,-1.018613858399408434e+00,-1.936875416496237623e-01,-1.743299677707361273e+00
1.000000000000000000e+00,3.537061434744289551e-02,nan,-5.744669503553377909e-01,1.584600189803529346e+00,nan,7.063929516823354016e-01,2.186708160931873479e+00,1.077267903716687902e+00,-3.153878209776703190e-02
1.000000000000000000e+00,-1.134068639423327474e+00,-1.362062176584455386e+00,-4.115516949575219741e-01,-6.870007339139082569e-01,-7.195469089581323363e-01,-3.263134554712440738e-01,-1.022470928856868827e-01,4.852119476452962932e-01,-1.237796219462429237e+00
0.000000000000000000e+00,-6.822437961330499734e-01,-1.596720828224813260e-01,nan,1.836423707413422868e+00,2.322465927238575034e-01,-1.613589811959424525e+00,4.181813615867647216e-01,5.456637227439787852e-01,nan
1.000000000000000000e+00,-1.213396674409201292e+00,1.758054695313462812e+00,-1.069883913581257229e+00,6.607722064159334829e-01,nan,6.008105490297700468e-01,1.706857924167330065e+00,5.616388721410351392e-01,nan
1.000000000000000000e+00,1.105992275127960944e+00,-6.310994500441196031e-01,1.635580113952678771e-01,-1.293083608015790142e+00,-1.033281227336752428e+00,5.138667043618636715e-02,3.680867085808721129e-01,-1.702390622691030364e+00,4.972873680006642538e-01
0.000000000000000000e+00,-8.194289765982974982e-01,1.279688015671166523e+00,-3.519644288245082353e-01,-1.123622269549985786e+00,7.580455795925226947e-02,-9.162350010787253529e-01,1.268945141433125645e+00,5.302075330997170271e-04,-1.516766230932871107e-01
0.000000000000000000e+00,5.918010189310078939e-01,-1.004947439200293058e+00,-1.289153655328514114e+00,4.083515794416369693e-01,-1.099670708008809061e+00,nan,8.367560312208875972e-01,5.250641099839399306e-01,-1.253829542452911339e+00
1.000000000000000000e+00,-6.191360429413363953e-01,-9.037315559463200421e-01,1.776319298040580197e+00,9.060104275706084564e-01,-4.208448460052739981e-01,5.761946893434926054e-01,-1.356186185930829291e+00,-6.726461511894928913e-01,1.048632659418862328e-01
0.000000000000000000e+00,4.522307491459129358e-01,-9.745912551344407260e-02,2.480135107142259487e-01,7.833645995312625565e-02,-1.635774020223173808e-01,-2.961455921908937028e-01,-4.262648726777841790e-01,2.319375086285880572e-01,4.108155891994561548e-01
1.000000000000000000e+00,1.983591673188339621e-01,-1.178597050001059632e+00,-9.989278511431876062e-01,3.988818059480672695e-01,1.471673300670877760e+00,1.524154615587552386e-01,-4.116684124769942055e-01,2.243404554427755604e-01,-1.136821422513428548e+00
1.000000000000000000e+00,1.308943156536463537e+00,1.865941445080283034e-01,-6.694572132105482964e-01,nan,-5.270362320636157172e-01,1.311669976816833838e+00,-2.022400894470591237e-01,1.553657461155928676e-01,5.737264566512917385e-01
0.000000000000000000e+00,-7.407666037645420642e-01,1.937094661351570768e-01,2.744355693942098218e-01,-1.554078821020621115e+00,2.526964887776099733e-01,-4.576206494313916906e-02,1.299662921159966678e-01,3.562971349056658077e-02,2.591698729500820364e-01
0.000000000000000000e+00,1.337343225676157932e+00,-1.179507412085109452e+00,-3.421523355004201239e-01,6.666186289628364126e-01,4.809258677279110716e-01,4.594055533420841608e-01,2.753577215673337353e+00,6.141355241167059109e-01,1.130937796255024885e+00
1.000000000000000000e+00,-3.070720588525084338e-01,-9.929123738972821522e-01,-3.143174292336339271e-01,7.119601713434041690e-01,4.068278548291753838e-01,4.032513705988797770e-01,-2.143443867971277783e-01,-3.738026188129753291e-01,nan
1.000000000000000000e+00,7.244754501652128642e-01,8.407274281704181229e-01,-1.006241649671227645e+00,7.623425594314492404e-01,-6.507212307562296738e-01,4.689216518410533330e-01,-1.919657424624881537e-01,1.565788549238984473e+00,-4.180746289811456129e-01
0.000000000000000000e+00,1.786118408947832414e-01,6.065931575594276648e-01,-8.739588501228821027e-01,-7.285705542694517756e-02,-2.665848846231372860e-01,-5.138134834059732148e-01,-4.397230014832396172e-01,1.112014598136794374e+00,-5.985507347603332695e-01
1.000000000000000000e+00,5.664078826716058002e-01,3.145950020311442663e-01,-1.396980115775175779e+00,5.191694384264412543e-01,-1.413513209757694344e+00,6.280918281651600710e-01,-5.071916431308480799e-01,8.367253256452208271e-03,-1.294279949626338855e+00
1.000000000000000000e+00,1.223823236048160179e-01,9.269504179706196112e-01,-8.069654280226208343e-01,-6.071670861440110478e-01,4.546210235674894573e-01,4.796183236469392375e-01,-2.434179298408506664e+00,2.015406363782773269e+00,5.285534835483313154e-01
1.000000000000000000e+00,6.969186624529615237e-01,-1.435404466620169295e-01,-1.855353508552244790e+00,6.747220612502400350e-01,nan,5.439316941833398644e-01,-2.188010702627287696e-01,2.380393791163774031e-01,-7.749963814092446501e-01
1.000000000000000000e+00,8.643889426789316266e-01,-1.188379039457671871e+00,2.245569425339189795e+00,2.237948634987012131e+00,1.632699585466510506e+00,1.275478985774510132e+00,-8.454835823364098557e-02,1.166546705747208312e+00,-9.617649827612767544e-02
0.000000000000000000e+00,-1.553517542245306915e+00,1.503201414030687966e+00,1.128824462922505267e+00,-3.133910765543538451e-02,-1.225184257331150217e+00,nan,-1.821145584887509772e+00,9.450808526179771407e-01,-1.603308966864180229e+00
0.000000000000000000e+00,2.868308701466763533e-01,-8.436933477796881853e-01,-1.426703444999476655e+00,2.383550932785717114e-01,-3.337993853120314047e-01,8.381891054253677309e-01,-1.267605268728706935e+00,-7.573146454738222122e-01,-2.387642208490891260e+00
1.000000000000000000e+00,-2.184346682327922728e+00,1.798192409978512707e+00,2.083598244099669206e+00,9.272620522395287612e-02,-8.238287659065116619e-01,-2.984489254901069866e-01,8.735742024863638600e-01,-5.143890198220461007e-01,2.376338670416892063e-01
0.000000000000000000e+00,-1.275605048124964051e-02,-5.688126700828579629e-01,-5.261927459918711580e-01,2.933208716855082443e-01,-9.768881363874414303e-01,4.517293456235161320e-01,-4.715789596491819502e-01,1.273673046482302340e-01,1.383962566168558839e+00
1.000000000000000000e+00,-1.681920452269524413e-01,9.198043401919923090e-01,nan,-4.703630136405946849e-01,2.768862107607281825e-02,1.923330679206459060e+00,-1.959952083259890454e+00,-9.620986189277686007e-02,1.456688850916262989e+00
1.000000000000000000e+00,-7.850204052668720012e-01,-2.128388104256702662e-01,3.317389850555395037e-01,1.845085537227802441e-01,1.565770475454414168e+00,4.484738100732318378e-01,1.327772895514219176e+00,-3.600083573099113754e-01,-7.405254112502965835e-01
0.000000000000000000e+00,-2.257231930196354763e-01,-1.159103093367601645e+00,4.835116962100951543e-01,-3.858781127552456947e-01,-6.717888999774753733e-01,4.986584096210017192e-01,-1.143715777974288583e+00,7.705022138557944267e-01,-4.783373884913608154e-01
1.000000000000000000e+00,1.159096444094183997e+00,-3.927375782295672302e-01,6.319096665579241323e-01,1.795623737729058755e-01,7.439018737144867943e-01,1.099468921476272759e-01,-1.663397412343243786e+00,1.008793539242132109e+00,-8.768292245790726414e-02
0.000000000000000000e+00,7.895160773548129951e-01,6.902464768688565400e-01,-7.732964810113417409e-01,-9.147954051752968940e-01,6.553551014490039961e-01,-3.032490294105137929e-01,9.364292794664970110e-01,-1.782009428630232650e-01,1.023409777448288205e+00
1.000000000000000000e+00,4.233044842091017168e-01,2.879749937141484750e-01,-3.740111987402743865e-01,2.324276140615166020e-01,1.192852714952709281e+00,-5.421545866331974745e-02,5.311744436838553574e-01,4.636007624970605451e-02,1.246040427454218613e-01
0.000000000000000000e+00,1.723410756938298594e+00,1.201730031039551116e+00,7.940381519571834690e-02,2.144540879360340990e-01,-7.018705035509689161e-01,-1.729715462649531743e-01,3.093977875486150220e-01,8.506135895691279147e-01,7.492208969109189765e-01
1.000000000000000000e+00,-1.109259055904510349e+00,9.769827306786313947e-01,-8.877367937755288596e-02,-9.869913556775379293e-01,1.336384737431921543e+00,1.463278996737952919e+00,2.637469823406602965e-01,7.087936019052348824e-01,7.674492087444320099e-01
1.000000000000000000e+00,1.395772152812251088e+00,7.280685254317250665e-01,-1.327688277438568765e+00,2.009807748971127683e+00,1.065656889480042890e+00,-5.095242052727646520e-01,-1.029625072357409632e+00,5.048134304040837739e-01,-2.782600383675792322e-01
0.000000000000000000e+00,3.299953539989591844e-01,nan,nan,-1.116107992684337358e+00,3.858184678719781546e-01,-5.333878552769735215e-01,1.460957857323981479e-01,-1.343326436962264614e+00,-2.521827244746375762e-01
1.000000000000000000e+00,7.149518910399966787e-01,6.059325076467968474e-01,-7.883579708732686431e-01,-1.168264369318051665e+00,1.576368975179212942e-02,nan,4.051751401925510199e-01,-5.121598443613099017e-01,2.978244424866033913e-01
1.000000000000000000e+00,1.502355471275994780e+00,2.051446873090275735e-01,-1.633147935818620056e+00,2.032003381006421971e-01,2.043956971212609108e+00,-1.287390813115595556e+00,2.972466182902210388e-02,-2.263354330321344088e-01,9.588295927506401695e-02
1.000000000000000000e+00,1.942521531537717838e-01,1.139971986062924492e+00,8.478328640081060630e-02,1.277259557212047092e+00,-1.176556587864825004e-01,nan,-6.691829830386057942e-01,-1.817087029120152852e+00,2.757814119258398255e-01
1.000000000000000000e+00,2.054000288471842683e+00,4.582354772858612257e-01,6.867473541616795352e-01,-4.130313250144550530e-01,-2.443333912736707081e-01,9.846414883332621493e-01,2.008693640289820337e+00,1.487947935796819721e+00,8.052446297280220211e-01
1.000000000000000000e+00,3.515057939050896668e-02,2.097189142673235029e-01,-7.535073194282543296e-01,-1.448167521302657024e+00,-1.126798357759940972e+00,4.980003452193750013e-02,-2.919922614266772243e-01,-1.469441704719684605e+00,-3.732337904973613563e-02
0.000000000000000000e+00,-3.184303244659449361e-01,-1.172848855284080338e+00,-3.701790106200705255e-01,-3.209530007163441945e-01,-6.166371399244666707e-01,9.266701647759396643e-01,-1.902901562093312071e+00,-1.985798990710971212e+00,3.285784449091838730e-03
1.000000000000000000e+00,9.612718939230591175e-02,4.042151360189733533e-01,-5.389735082790940712e-01,-9.179238050923317349e-01,-7.316132694947453247e-03,-4.415781353479961702e-01,1.551071404655694375e+00,nan,-5.318515171707792477e-02
0.000000000000000000e+00,2.475418139597942435e+00,-1.947602267306868806e-01,5.561568651990906886e-01,6.463094333863530494e-01,7.314016437182145891e-01,2.894872654112523591e-01,1.938407944105096370e-01,1.003342898371161473e-01,-5.759939022337732251e-01
1.000000000000000000e+00,3.255188028392684285e-01,2.028645837424591925e+00,1.210681908963557429e+00,3.039180222246367080e-01,8.558297981059901360e-01,-8.691759087306522025e-01,-2.605121541997187373e-01,9.478498441840552680e-01,1.487167193458191594e+00
1.000000000000000000e+00,-7.708661720953779994e-01,-4.835883094231571699e-01,2.181375793878536307e+00,9.626124976897246222e-02,1.823361972700378697e+00,2.068573172757924572e-01,2.461802823254352068e-01,-3.054908876598974588e-01,9.425551415102286779e-01
0.000000000000000000e+00,1.357777550303999714e+00,-1.035002230140867008e+00,-3.524505522204367525e-01,nan,-1.295486377843279024e-01,-4.933854685332101919e-01,1.009542153869401826e+00,1.103453204712510960e+00,-4.496420906721386168e-01
0.000000000000000000e+00,2.123665279879456136e-01,nan,-8.954809104786990437e-01,1.241652321333799602e-01,3.140678757984353281e-02,-9.668760917306344904e-01,-7.159739247255754169e-01,-1.065044369955559400e+00,4.550598569132106030e-01
1.000000000000000000e+00,-1.967639196691900016e+00,-1.011577229560196134e+00,-1.862941547832321021e+00,4.190206038579806225e-01,-1.802733550054701483e+00,3.172919853554027197e-02,1.639524015747423347e+00,1.673433981270901816e+00,-1.805907569178821115e+00
0.000000000000000000e+00,2.984096016309557009e-01,-9.889712963804546675e-01,-1.193136035710258058e+00,-1.134699543900740126e-01,1.228291156933125405e+00,5.996588742203581290e-01,-7.151409284828806889e-01,7.050339974100024998e-01,-2.243708331881679285e+00
1.000000000000000000e+00,-7.529457984332403875e-01,-8.238915447012506998e-01,7.832069173893116409e-02,-2.028279636599996660e-01,-1.414710936198848856e-01,-1.747195301061386374e-01,2.240724098908700168e-02,5.401309669582237127e-01,1.493310261023828300e-01
0.000000000000000000e+00,-2.843518166045583828e-01,4.017482798047821713e-01,8.261235436527638587e-01,nan,-5.940273067267578394e-02,1.161906563046586349e+00,-1.102760677267356604e+00,1.804702196255943747e+00,-1.339154974739575454e+00
1.000000000000000000e+00,-3.453646112047366046e-01,-9.501899968760120219e-01,2.187926996869376861e+00,-5.033500288471518536e-01,-5.008411565285327827e-01,-3.707487399399191363e-01,9.560280789395025902e-02,-3.284417789045110392e-01,-1.328868046223994070e-01
0.000000000000000000e+00,-3.529209953023737523e+00,5.715983600182727997e-02,1.780662148664480596e-02,1.038568797412393607e+00,1.309060948279402004e+00,-1.877080613917975205e-01,8.162290816739553589e-01,-1.101568780444806439e+00,7.673423426961044624e-01
0.000000000000000000e+00,-5.724757991345769126e-01,-1.184697468130054832e+00,nan,1.400472447197779191e+00,1.810055367308467111e-01,1.496488147678380010e+00,-7.487327138158040851e-01,1.047851104547989909e+00,-6.521600372369453780e-01
